mobile_id	batch
475056be71ffac3f23c1a8afce2bf10d	bc_d2_n8_03_yd
315862d076c70d2ba9fae1238f9e97f5	bc_d2_n8_03_yd
9ba66f6afde763a7eeff33839c251408	bc_d2_n8_03_yd
e9033d659ba7f7df6811014af04a97f8	bc_d2_n8_03_yd
fce9a0c4f661de973d63313c1d3e853d	bc_d2_n8_03_yd
a2e28e4e78d2c59538c7b9380083f9d5	bc_d2_n8_03_yd
95223051121510036b3911a86a8e58f9	bc_d2_n8_03_yd
fff3375e1991ef1600db49aa4831099a	bc_d2_n8_03_yd
9ae2f65c56d8f01f3f17abdc4bbaab68	bc_d2_n8_03_yd
c71ceb0809f084fc5c969381d3064611	bc_d2_n8_03_yd
fa7f84465741ad17dd3899f80a7d1a00	bc_d2_n8_03_yd
004b80a5861ef9f43dbb7891012e7a53	bc_d2_n8_03_yd
787fbb211ec5760578fe9f331f285c83	bc_d2_n8_03_yd
d4c93a3d3d0f5429c760cd5a8f5471cc	bc_d2_n8_03_yd
0e411b4394bd09568a976b95c1603f8a	bc_d2_n8_03_yd
f4965a25234c883b5eec6d3f718ede43	bc_d2_n8_03_yd
39bbac64067d9e0f2957b788a5a5f13c	bc_d2_n8_03_yd
eabc8a6f9ce3effcc65f5de3aeb04ecb	bc_d2_n8_03_yd
76ea0415ee253ffa2ea79436f28d7662	bc_d2_n8_01_yd
dacdabebf86c88a533c93e68536cdb61	bc_d2_n8_01_yd
ac08cf29962a0dbf362dda1e0d02e185	bc_d2_n8_01_yd
0a0f7fffd0b7542b3e2265b951106099	bc_d2_n8_01_yd
4556d68c53cfbe12179612fad954bdfb	bc_d2_n8_01_yd
f16332250f3fb04a2c11b82443980cb8	bc_d2_n8_01_yd
6eeb920fec12a9fcddc291619407a990	bc_d2_n8_01_yd
a3a58f6c2a4cfca8d05ba7e3468db0b1	bc_d2_n8_01_yd
cf6072526abadedaad443e9326896b28	bc_d2_n8_01_yd
972cabe7d0cd2321fbf1ea44fd484b7d	bc_d2_n8_01_yd
8f672bd3eeaead4fc2e3303e37d8444f	bc_d2_n8_01_yd
1d0e4fda90cb33ad5cff330cc6cf7dfb	bc_d2_n8_01_yd
529b2a25d4ca4d903f6e9e6316425d75	bc_d2_n8_01_yd
65dd87b10ea19681b0b43d05f09de8ca	bc_d2_n8_01_yd
5c26a853e0741cf34951d96582383372	bc_d2_n8_01_yd
3744fdb499850b261617c0bf84b35d15	bc_d2_n8_01_yd
cc5576161961178c25fc089dce9162a4	bc_d2_n8_01_yd
feb3bbbed9b0763ce71531242ba23225	bc_d2_n8_01_yd
dfc489e1879b8fc8e5b7e483b7016b76	bc_d2_n8_01_yd
9b632dbfdfc4a1dd65fdec0203ff2ce6	bc_d2_n8_01_yd
27af3062b9774fc58db91c8e54a37e15	bc_d2_n8_01_yd
3baf2d8e6469266ea4f446a4542ba347	bc_d2_n8_01_yd
3cffd0f04465a8d57b98b8726d273b7a	bc_d2_n8_01_yd
28ea48118eb5fdde26eee473b87ca258	bc_d2_n8_01_yd
7c73253b3bf25c66ebcbbd88e7a7d059	bc_d2_n8_01_yd
bb5963978d8cdf915651e3b8ba1b25ee	bc_d2_n8_01_yd
6957b37feba1c0ce3a9d7cb9724c8e4c	bc_d2_n8_01_yd
9a2a3e8fc3416cf5b6b0abdff520c5b6	bc_d2_n8_01_yd
c3b4291724ffc5a6b5f7a06fadaf90a5	bc_d2_n8_11_yd
defdd1216d178deeba9c646e006a4da9	bc_d2_n8_11_yd
d185da983f954ba364cc99964ea459eb	bc_d2_n8_11_yd
4ecc78f0e22b78596ec4c60cbb36c9a1	bc_d2_n8_11_yd
313aac882c5cc05613d58cdf6b7fa90f	bc_d2_n8_11_yd
3dbe3c9d754f5fc338fb3717678a3ba8	bc_d2_n8_11_yd
9eedd8a49cb8311f78a3a20d0f5f26f3	bc_d2_n8_08_yd
8fe85103de0eae9846fbf04eb6018339	bc_d2_n8_08_yd
c73643647ae1918a13b982115762f4d2	bc_d2_n8_08_yd
f20f3bceffbadf0ba681bf6e18c35e8d	bc_d2_n8_08_yd
ea6529aff54b9222230776c19df1db16	bc_d2_n8_08_yd
e83e6db7b786a9217e052d81d39043ba	bc_d2_n8_08_yd
3c77f30e484d09e2c93c716264a9ccf6	bc_d2_n8_08_yd
e59e39810e1a51f355aca985340bb9a6	bc_d2_n8_08_yd
cb549661d1dcc5fc8127aabee0d76b8e	bc_d2_n8_08_yd
5c9a853af15711865c1bdcc508968601	bc_d2_n8_08_yd
7cd28c3c952098477cb3bd2453104afd	bc_d2_n8_08_yd
c6a0df1b0d392243863c8259603f8d8b	bc_d2_n8_08_yd
b46758446ade2f422b528818d6cdfc53	bc_d2_n8_08_yd
0ff68eb7cea3279cfb47636da907aac3	bc_d2_n8_08_yd
f4a860339568d733b67550e579389b88	bc_d2_n8_08_yd
bd48fe098f2a80b18e90fc5bc97d4df7	bc_d2_n8_08_yd
b4a66cf080f70da9580899b478379321	bc_d2_n8_08_yd
be0d8b1ff31acdf3ceb38d53d83199dd	bc_d2_n8_08_yd
cc4d4432cff2af51bde05aafc04ce770	bc_d2_n8_08_yd
2c7285ccb66941687bfef77442633020	bc_d2_n8_08_yd
48e8e8f9332486b35664f7c602386b2c	bc_d2_n8_08_yd
dc08d0335a519ee4e327d3b9bf87264d	bc_d2_n8_08_yd
e96b01f3fd6ca5f153222974a13c8053	bc_d2_n8_08_yd
10d4439b33b78bcbd72afef7ac2c48ed	bc_d2_n8_08_yd
eaf38cf7f7072924e7c65b939d11910d	bc_d2_n8_08_yd
b930d68faf437f3a741d96934fc6ffb9	bc_d2_n8_08_yd
766c2972c1d360eb897e50630b3ec90f	bc_d2_n8_08_yd
9c6ee0f10010c348da7ee8ab342f6d2c	bc_d2_n8_05_yd
f83fed0c0fe0c7eb4563ce2bee58251e	bc_d2_n8_05_yd
38d6189ff5a3010ee69caaaa9032af2a	bc_d2_n8_05_yd
de53532436de3dfd5d7cd4a32df114c1	bc_d2_n8_05_yd
c3a7e29d0e35f8a0a97e198e15676c75	bc_d2_n8_05_yd
7ad01e72e2395ec2ec2eca50783b07a2	bc_d2_n8_05_yd
dd58171ddf6d7fd5f95db9c743917a86	bc_d2_n8_05_yd
08c3bd75749c9912b2b90ac4ad29ae9b	bc_d2_n8_05_yd
06389e058785fc7ef4fad07e38058012	bc_d2_n8_05_yd
d7b468a5a9ccce738192b3d876eeb48c	bc_d2_n8_05_yd
502446dfe05d32fbc5eb846cd6b76e51	bc_d2_n8_05_yd
52b7c29943ccfc5f80633b8c9e3041b0	bc_d2_n8_05_yd
71c754ce29fcf6ec48b1d5dd19ff9598	bc_d2_n8_05_yd
ea70d1ba0e58116d5aa08c4cc9acc440	bc_d2_n8_05_yd
5faba1f214a4114bf29cfcbf60c3783d	bc_d2_n8_05_yd
5fb15fced5c11c687910242d836d6998	bc_d2_n8_05_yd
41bcd4222618fb5e6960ff9fb28ae449	bc_d2_n8_05_yd
94ef0c6074795b879a998aeb3c17cedb	bc_d2_n8_05_yd
fadac451a983a25ffd87023afc2ef19d	bc_d2_n8_05_yd
d6c405519c634e927b01a9cfa52ba0aa	bc_d2_n8_05_yd
eba1e3bea1078da7cd712421cefb3963	bc_d2_n8_05_yd
2d89f4c96ee77151e860c5cfa01971b3	bc_d2_n8_05_yd
5e232b74b1892e1450ed49a1e19ddd07	bc_d2_n8_05_yd
82968a4f3d4ba225a5e76fc95ffcc804	bc_d2_n8_05_yd
0c22293419152705f58dd4d6aea83978	bc_d2_n8_05_yd
9a7db360ed8020a45c33add29ef2c547	bc_d2_n8_05_yd
8c142d3b4a113e842ef8c50c22bb2619	bc_d2_n8_05_yd
d3995f522c5d9121603060703d9886e4	bc_d2_n8_05_yd
059f9196eab7a7289e50a1a525752d28	bc_d2_n8_05_yd
3ad85a72c03c04ee7471835cffdcc116	bc_d2_n8_05_yd
d97de77e7a1a277b9fcc43c4dff1c171	bc_d2_n8_05_yd
b2725767c9665ad7630d5574f41e4e08	bc_d2_n8_04_yd
72148be2f9230da1d8a4f8837f689104	bc_d2_n8_04_yd
dbb9485b884c1d20d309f6cea9801f07	bc_d2_n8_04_yd
3f6aa1e8b41c925ce31fbce317f814a5	bc_d2_n8_04_yd
1b8c51c850c5efff67240866432aca41	bc_d2_n8_04_yd
6fae885156dd6b068acb46ae177df7cc	bc_d2_n8_04_yd
4a2e09965a2b6f21a5508a00de2ff0c5	bc_d2_n8_04_yd
1c63c84fe8369922e7b4069dabce81c7	bc_d2_n8_04_yd
7dc404ec8fb2e44de10c3ef5e0b81f5d	bc_d2_n8_04_yd
514bb55ff890e100314d01f60e9658ab	bc_d2_n8_07_yd
b603996206de15066a55e201ca86d42f	bc_d2_n8_07_yd
7b05e8b6b8d70297f96c20961c41cce4	bc_d2_n8_07_yd
62b3a0258501efaf85a9bd380d3eae33	bc_d2_n8_07_yd
cb23b0a3542b3b59ccbc56ba246e1851	bc_d2_n8_07_yd
6847ed77516a5f4eb302cb149d81d551	bc_d2_n8_07_yd
5afa0de5ebc240e6742cd1c1253839fb	bc_d2_n8_07_yd
8f891eb476aacf77d755ec1f933f615a	bc_d2_n8_07_yd
c7f18eff827c6acaef73a0576c89b97a	bc_d2_n8_07_yd
30520e286778428a9e9c8ab16c276ba5	bc_d2_n8_07_yd
034eecfb53af049cf8e9999d2dd06f6d	bc_d2_n8_07_yd
fb71d7a82dfb2ab6016d6841cad31597	bc_d2_n8_07_yd
1b776aea78b903f26dd3c2b74f53177f	bc_d2_n8_07_yd
2af3144b435635d52e272e85e7f76ba8	bc_d2_n8_07_yd
3c0532531b8e99d8ae5ed4ce4ef75e8b	bc_d2_n8_07_yd
0916a39890e3f580a98ca042ab021c72	bc_d2_n8_07_yd
8cdea4b48d582053bd969550df48bcde	bc_d2_n8_07_yd
29ceb3199ada0aeec9b1fbbb90c04375	bc_d2_n8_07_yd
85efd21cba86d1eec22dc91843fd509b	bc_d2_n8_07_yd
961bd5417e3d4592eb221920c10dd233	bc_d2_n8_10_yd
6ec7dfbc2dcbfcef2b80f37d2278ab1f	bc_d2_n8_10_yd
a274ecca81f14fc61e3dbf3c3da6ab5a	bc_d2_n8_10_yd
0b1418a08515cd772ad4f0edcb210bf1	bc_d2_n8_10_yd
95c2fec4a6e1a054dd8e11fa565e66e2	bc_d2_n8_10_yd
cedfb2f533f6e1006f2386b0c6e9933e	bc_d2_n8_10_yd
c02451bb2a90b74a4f4e1470f3835188	bc_d2_n8_10_yd
3178385623fe695d83bccba622009419	bc_d2_n8_10_yd
4f73b72dc95a3297d2ce5c22cb7f6cb9	bc_d2_n8_10_yd
739747144cda4581152797f239541460	bc_d2_n8_10_yd
2e9d4fc00d069d66d167a37839fc4802	bc_d2_n8_10_yd
2c883f986a5cf92082db2d97dcc28dba	bc_d2_n8_10_yd
2cf779fd899ae2c65a7864e5419a88ad	bc_d2_n8_10_yd
a22e5c295b0f6185694b38ab7f8ca3af	bc_d2_n8_10_yd
05dc560786fbeda50e1c74c8f6c262a8	bc_d2_n8_10_yd
5f49689b89b06aaed8841e0608608ae5	bc_d2_n8_10_yd
b095e2ebb79fa831cd78c1ad479247bc	bc_d2_n8_10_yd
2e43edfc87506663d93a7a4525d4095f	bc_d2_n8_10_yd
e4b24aa65ce1796605bfa72dd5a70dc0	bc_d2_n8_10_yd
a5e4135cf47f874fc7fb92f82bca63ea	bc_d2_n8_06_yd
ea0a43e5e70b750f0e79339d04cd18cb	bc_d2_n8_06_yd
6c1d0e8e6bf618a5b72b2959b4d0c6de	bc_d2_n8_02_yd
d58835d1d43c14571e1b3ad1f0d6b993	bc_d2_n8_02_yd
c74148a9033f1804067cd95827f139cb	bc_d2_n8_02_yd
8b8bc2b10fb3866d5a6ebf4591780290	bc_d2_n8_02_yd
74cc4b0d796c414d55659663795cf42f	bc_d2_n8_02_yd
ed414ea29ae6b3368ab1d119c98d5d91	bc_d2_n8_02_yd
f50d63eb9d4f9571669c4a3c18d9b513	bc_d2_n8_02_yd
ad146ca432fd507bc2abe29490f2ae1b	bc_d2_n8_02_yd
a4b8e31452080e8264ac2ded0acfbefa	bc_d2_n8_02_yd
4e50f886cab9fc7157a7a35dd73ce673	bc_d2_n8_02_yd
8a37f58641bfbeaa4734c541dddaf178	bc_d2_n8_02_yd
b90d725f87752d3d9e3c8230d0fa1f7c	bc_d2_n8_02_yd
f7ec8eb8a45d83957ff330c0ba9e6eb3	bc_d2_n8_02_yd
d773add1c5a5de0cd6077512e92a9e40	bc_d2_n8_02_yd
1747d82682ebab8f5706aacaa97f9986	bc_d2_n8_02_yd
8cdac5cfb4badf4849ca625d50353233	bc_d2_n8_02_yd
c7157865f31fa529e477d935105623d0	bc_d2_n8_02_yd
ac218ff8c5e2b5389ee73587f0fe7cbe	bc_d2_n8_02_yd
c0f45b53e7d34483186b84a663a02851	bc_d2_n8_02_yd
707f27134bcb02ea7e48c5cdaa1c9fdf	bc_d2_n8_02_yd
4b49e62c7ed521ffc26ce45679223e51	bc_d2_n8_02_yd
ca3a0f240c0a51079364d128d9b53f64	bc_d2_n8_02_yd
a46a1083aebe01c3a3b192894ea5cc8d	bc_d2_n8_02_yd
c48d3d48a9dd7dbf87fdef49e42ffada	bc_d2_n8_02_yd
2c3b6f2cb75a34a1aea7d47900a52168	bc_d2_n8_02_yd
542109b5e9ecf4d7f221bd84e0a9aa18	bc_d2_n8_02_yd
5bc10ccc94ea71627faca1e14bb15d17	bc_d2_n8_02_yd
ea97ff4a4b4ba3547a8f9e3bdb2809af	bc_d2_n8_02_yd
2586a82dca43dc987f986784375202d5	bc_d2_n8_02_yd
d24fd84b9df7d5fa8d727d3a89d8ec0e	bc_d2_n8_02_yd
a340b47881cc6081488366f95bdfea73	bc_d2_n8_02_yd
ce5400fb4cdddb23183dfba0ec52b755	bc_d2_n8_02_yd
0c0220fe1886b641435530b29a740ecc	bc_d2_n8_02_yd
fe61e34986c36aecbfbe8f3e526beb25	bc_d2_n8_02_yd
7857e5a095296c582f16e6aad42cef04	bc_d2_n8_09_yd
5df607736ce0e2f2c707b9360d03d6d5	bc_d2_n8_09_yd
305cd767c3ce1ae743c5219cc4ec09b9	bc_d2_n8_09_yd
5d3f1bd6683419369b8ab0fb73217df1	bc_d2_n8_09_yd
32969046fbcb5202ac485ad85edaabf6	bc_d2_n8_09_yd
e2efba88e9f53ad3e124d35cfa83ee1c	bc_d2_n8_09_yd
4f37ef7d1e8a22704ed1c6bcff868822	bc_d2_n8_09_yd
addb1c57bc478a3b823dd4b7364be517	bc_d2_n8_09_yd
6a8ea5c6c9c192ffb26489f09ed0e34f	bc_d2_n8_09_yd
cbfb75ebfde93f013e68e5919d484eb8	bc_d2_n8_09_yd
663c5b35493a30142b76fe0624ff45e1	bc_d2_n8_09_yd
03b5d7a681481155a9dac8746f0560d9	bc_d2_n8_09_yd
dc1ef715086bca1a393de104962950b5	bc_d2_n8_09_yd
eaa9e7301101a18779b6eb47020ae222	bc_d2_n8_09_yd
4075ca77f039a61c130cb27978c098a1	bc_d2_n8_09_yd
dd6464416ac658493c8a2d451feea129	bc_d2_n8_09_yd
ba6f5e6fbcaf14365fdfe265f4591cb3	bc_d2_n8_09_yd
e43666a99403ca67aada007c4065491e	bc_d2_n8_09_yd
fe5b2ddfbe18a5ce05c66502f90afc1a	bc_d2_n8_09_yd
db03b67e73b0aef8a7eb30ab34250004	bc_d2_n8_09_yd
b4cf43a88791d40b47311b43c69498cc	bc_d2_n8_09_yd
3590aa9c58bb96def10898ecb27e4d8f	bc_d2_n8_09_yd
c8d2f4b75d56c7af1c536d01844a7063	bc_d2_n8_09_yd
d943ca31c2a6fd54ae158613ebb113d2	bc_d2_n8_09_yd
8341c3088000c1f52a4347299bdd82d4	bc_d2_n8_09_yd
2505ab31fd4d8f2a284e8f4fe9271f37	bc_d2_n8_09_yd
4ef8f8add04aa00103fd4c265dfe9f7d	bc_d2_n8_09_yd
1ba09ed2906e359a465bc5a709d8ba58	bc_d2_n8_09_yd
d3067f68829bd90ea0df68a7382be1d8	bc_d2_n8_09_yd
51e1ad33de8da402f49ea8ab5c5bd308	bc_d2_n8_09_yd
e1e5821d88a4f8305e905ed050300066	bc_d2_n8_09_yd
eb2e65972f22ff760381f34e49ae3577	bc_d2_n8_09_yd
168466ad83326c7cf9464a162fa50b14	bc_d2_n8_03_yd
26a8e59c77a118a43fcafc9a09157ca8	bc_d2_n8_03_yd
478adf74d5fa5fc1626a3ec5833cc866	bc_d2_n8_03_yd
f37612dbbf32abfac63889fd1f13b25f	bc_d2_n8_03_yd
4d95d98c719e09a26f836bef306ead37	bc_d2_n8_03_yd
2420b945bb68640181d4d6afcd24f0df	bc_d2_n8_03_yd
a268124c344139930911d30f7fdb5db6	bc_d2_n8_03_yd
b9c85e515b395a2b11e4f84365a34c65	bc_d2_n8_03_yd
4eb7f187d6377ad00a50cfdcc7495df4	bc_d2_n8_03_yd
658996d5f6bbcad6e2a31458f3ba7bf5	bc_d2_n8_03_yd
4544a7305ebf7bbb8bf9b01c80e14207	bc_d2_n8_03_yd
feb7252ef43715bf378928fa90e75c28	bc_d2_n8_03_yd
ab06ab6a7f936359416211118bf43053	bc_d2_n8_03_yd
4930bf2f10fa5f109409b8a7f7fa5093	bc_d2_n8_03_yd
af5c97ec76abade3d57214b78895915b	bc_d2_n8_03_yd
c06cfb0063ef6c851305e223ee2ec54f	bc_d2_n8_03_yd
0403d324f283506c8c1e351c2e3647c4	bc_d2_n8_03_yd
8eab3cb34359c007efec30333fa0b16c	bc_d2_n8_03_yd
ea69338aa073cf0abc9e976984600167	bc_d2_n8_03_yd
d719b0029c1af7db64a47dbe734a609f	bc_d2_n8_03_yd
c44a5af0fb377e16dd0ada73481f3e4a	bc_d2_n8_03_yd
63bdbf2d4ada0149b1ec11f5c74cd026	bc_d2_n8_03_yd
e1e3cfde000203c808b3d95a4bdf6102	bc_d2_n8_03_yd
213ad7abb6f9c1da9c3715a1ef3720da	bc_d2_n8_03_yd
1faf2060fd19699e047ae9cab274a0ae	bc_d2_n8_03_yd
01ed822ce258bdd6ec21ff4f0a6d6ac7	bc_d2_n8_03_yd
a875f3ffaa6e6fe6d4d03c9c43b6ea42	bc_d2_n8_03_yd
2718b22970b34a65d12ca897b7588992	bc_d2_n8_03_yd
3c32b3912ac17c9e12c7fa608619a54d	bc_d2_n8_03_yd
6586b64f121145bbf1c604850ffa305e	bc_d2_n8_03_yd
6474f6dc9578474b2b41068f6d3d4ee7	bc_d2_n8_03_yd
2be0c4af124adf9d6b2abcc7d566ea47	bc_d2_n8_03_yd
7412b848d5a50bf0f8d9875d86751293	bc_d2_n8_03_yd
176814125d85ca0395cc17712cb56298	bc_d2_n8_03_yd
95541c6f4bccb166df658b93f8ad95ea	bc_d2_n8_03_yd
ca5b50aed895af7e61cbba1d2192bbf7	bc_d2_n8_03_yd
20f57401243769e1a27c00a8c2e4c2da	bc_d2_n8_03_yd
b565fddabc436cc793074ac2515462f7	bc_d2_n8_03_yd
7617903256cf62e966afdfc95468605f	bc_d2_n8_03_yd
a8a6ff6d0c1eaad55d1969e428d300c0	bc_d2_n8_01_yd
187debba143407d0c9e4e47d75849a7c	bc_d2_n8_01_yd
78ff5ef09577285e6fc40aac17401c73	bc_d2_n8_01_yd
e5d978c5f03ef1848b5d67dd7a371718	bc_d2_n8_01_yd
d8800b0a9cfc3133481aec40a27703d9	bc_d2_n8_01_yd
7d5a714522b073e8c74cc718cf2c5d66	bc_d2_n8_01_yd
b97d94ac9dad4a2d9c5b3f856f03dc68	bc_d2_n8_01_yd
0ce2d1b54b093ea01c0c6235a58900c8	bc_d2_n8_01_yd
a232bfded00a00b2fb214d990e11cfde	bc_d2_n8_01_yd
f8011f2fca9beca6399d28f0c187cde6	bc_d2_n8_01_yd
d70331a7a39a912e36214f1e7a445c8b	bc_d2_n8_01_yd
44381fb1f31e496bf83fb6062727d9a6	bc_d2_n8_01_yd
0575350efbccbb9a23cadc8ed84ae795	bc_d2_n8_01_yd
71109d7203fa870f98b0fb478a237082	bc_d2_n8_01_yd
9b9617f2939070584584cf34e5a0bb8e	bc_d2_n8_01_yd
399ea5986ca5277be1de3ef6bb57a664	bc_d2_n8_01_yd
a7df25ca619e9b50c89df27e325cedbf	bc_d2_n8_01_yd
a43fbdc4dac5be6eb7b592af246b3e77	bc_d2_n8_01_yd
e0ba6d30bb386133be52396816e6978f	bc_d2_n8_01_yd
619ab07b4c89073f8e5eb6da2b3bf202	bc_d2_n8_01_yd
60d3dfa89101a08918a453371428d196	bc_d2_n8_01_yd
ab53d9befff3b96195bed562da96a367	bc_d2_n8_01_yd
19a42a762b2d1e8d752c206741b41c4e	bc_d2_n8_01_yd
d708181ab9d4c9063e0b92b821285f8f	bc_d2_n8_01_yd
5a259ddee9f3e6436fc6b14b22053983	bc_d2_n8_01_yd
c388344fa3ffdb24b8f040263570236e	bc_d2_n8_01_yd
bd34c2cbc169d1e23ff98abd8974d54a	bc_d2_n8_01_yd
e8a725c239c1b9cfb3fbf5229bcf8dad	bc_d2_n8_01_yd
62ceb3cc9500a3c13c33bf5fabb01afe	bc_d2_n8_01_yd
fe4c764b34825c6433ba1d5a166fe5e6	bc_d2_n8_11_yd
c45f38cb8990feeb6a404b4feba178ad	bc_d2_n8_11_yd
2d7751c8843d2fdd8e8a9c5fb0a46ab6	bc_d2_n8_11_yd
97979657eaae9906b6dce935c3610608	bc_d2_n8_11_yd
15f20d02a6e69815055f593576549c89	bc_d2_n8_11_yd
3db93c8df31866898bfedf44db9a2c4a	bc_d2_n8_11_yd
cf5d42eaaa3c4ec0213f766fcff2ff40	bc_d2_n8_11_yd
eda6aec3d9a05c01223d25cce78fcd07	bc_d2_n8_11_yd
29a6909f4f9e6b7b4a2858089eb9a62e	bc_d2_n8_11_yd
58e02e4f28373e86a61c37d0a53c06ed	bc_d2_n8_08_yd
74da0c266c86959470c5750676f8e9d7	bc_d2_n8_08_yd
bf5df8aa8939eee1fbda80427414e80b	bc_d2_n8_08_yd
994378cdc2b73653c68cfe1485a9ef95	bc_d2_n8_08_yd
f4e7da460dd4587112f304833a9ff2a1	bc_d2_n8_08_yd
72657d9d6ce4abd4015f289c543bd178	bc_d2_n8_08_yd
da5b2d0108edc9f4819b534a00f437dd	bc_d2_n8_08_yd
156b5f81b0a0e564b59cfc1c925c068e	bc_d2_n8_08_yd
a33c7ab6d03bad834171ff3a7cf1bdb6	bc_d2_n8_08_yd
41e69edf1065e03a97c832ca90c766a2	bc_d2_n8_08_yd
7bcb2b68eea180eb136403b12a126440	bc_d2_n8_08_yd
2af82826c741c21e90177f30af4a8e07	bc_d2_n8_08_yd
25985e78c22b5da744829f1df0fb8c76	bc_d2_n8_08_yd
1c8bd3b2035ccab5222439764b620d11	bc_d2_n8_08_yd
e942acce292a4cfbe8b224eaa929c387	bc_d2_n8_08_yd
81aec209b99891cca2f011edae059f24	bc_d2_n8_08_yd
72f99fe8a90a2bb915200e1122f57658	bc_d2_n8_08_yd
8656cce67e4fbf33570c7d7460eb2774	bc_d2_n8_08_yd
3f68652819373d6874c6113d07074679	bc_d2_n8_08_yd
9e4f6a8edbedd54ab35e5c2d347663ee	bc_d2_n8_08_yd
cccf46d8435165d9dcce2115edb7765c	bc_d2_n8_08_yd
8c949a86a1debc3f053997c8a041be10	bc_d2_n8_08_yd
51477e8237c964f544008bfce338c647	bc_d2_n8_08_yd
12385ebde46c893dda7b55b311e8a26a	bc_d2_n8_08_yd
0afa9a9ef0a0d28225e439f56d1864b2	bc_d2_n8_08_yd
66563dbe425abb613d5ee22b00d79c80	bc_d2_n8_08_yd
c6641016d8531f351e9cf834e2a20dc2	bc_d2_n8_08_yd
01d168edab0abc89ebebbda99aa41506	bc_d2_n8_08_yd
5b6aeda3739d769ed337261240a37da3	bc_d2_n8_08_yd
69db05b22b7b9224d3e9158d58b1e347	bc_d2_n8_08_yd
8a3dbacc11748645769a47f6b35ce588	bc_d2_n8_05_yd
a16e58a4c19d9eb7a5697a988e138560	bc_d2_n8_05_yd
a0d6a35f67bc6688fe4480c4297dcdfb	bc_d2_n8_05_yd
c4d3e1f0be9b163f6013323e81481df7	bc_d2_n8_05_yd
f09b3b90b58bff95b73800aba34e428e	bc_d2_n8_05_yd
08146f352134a84808c30fd577587d42	bc_d2_n8_05_yd
6958a71b14ae66b0e9b79a4469744902	bc_d2_n8_05_yd
f189d3218b51b014a685b8084e044ce0	bc_d2_n8_05_yd
39e3df7aee6f6ac385afb6eebf74de62	bc_d2_n8_05_yd
4162cd614f0152bd316ba39a42dc3941	bc_d2_n8_05_yd
337f4cd93387818b2bc5af2e9b880f42	bc_d2_n8_05_yd
e84e2ef2c55dad77464a37c24b30d822	bc_d2_n8_05_yd
193fa3aa104afbc21210c82d80860ee5	bc_d2_n8_05_yd
b4f889fcf079c50ab706583c5d44c2d5	bc_d2_n8_05_yd
be191141bd0d9cf4842a640e51b4d61b	bc_d2_n8_05_yd
e6561f09a049b2d08a6ddf5666c0890a	bc_d2_n8_05_yd
c7f78d235b40b50ec88ea050f7ec9167	bc_d2_n8_05_yd
e9ee6a18ee0e705e2d18aff4ef599f2b	bc_d2_n8_05_yd
f86617d5e2e39e72aba2a08ed27f78af	bc_d2_n8_05_yd
b7c06154b3490acbb43a4139df576a9e	bc_d2_n8_05_yd
9fc0e46b279ef9855fc6c3c3b5170a9f	bc_d2_n8_05_yd
ed55b6cf4c1e6c05ef666fd4a4011eea	bc_d2_n8_05_yd
c4236a354f238b312b4d7f2a77a47e0f	bc_d2_n8_05_yd
3263b843ea64dafdec3f086c649b6992	bc_d2_n8_05_yd
018c9bd74e5cf57ba84df19f1f68c3a6	bc_d2_n8_05_yd
d92013d8beef113529e7fbf6c7d42a86	bc_d2_n8_05_yd
759cafb09e65bcfca1e54db0afc05bf5	bc_d2_n8_05_yd
dbcb0f121588980a95293c52c0a16971	bc_d2_n8_05_yd
87cba2c7634950a0ec2fae22883302b6	bc_d2_n8_05_yd
11fb89d2b8bdfae443478b03494b8da9	bc_d2_n8_05_yd
0a9a8fe76fd50d7b73bf5f3f050b526e	bc_d2_n8_05_yd
8bcaef4c8c3fd75b94e6784533285770	bc_d2_n8_05_yd
80b6e1588ec0355f7d68c23ff64b9bf3	bc_d2_n8_04_yd
c83a87bb122c0b69ca69103817999fc7	bc_d2_n8_04_yd
bd0ae004f9f098081221506cfc01678a	bc_d2_n8_04_yd
30500a662056db14d41e0e76f1a180c9	bc_d2_n8_04_yd
dae96cf5a0574280236616c5b1e5d5a1	bc_d2_n8_04_yd
53177154fb1a17608217063e2c6fb032	bc_d2_n8_07_yd
e464e3f44c6552dc21c41e2fe52954ae	bc_d2_n8_07_yd
d8e6260e69d48d85d93b19c5dde142f5	bc_d2_n8_07_yd
a9c59bc5c0cec36b03a3bc347ba44a5f	bc_d2_n8_07_yd
d1a449410e477e062e15caea94ba6697	bc_d2_n8_07_yd
c11e34fa2fcf44037033d8a7fe8f2a73	bc_d2_n8_07_yd
0d8b6db0e72a3fd2596720c4b3ab4285	bc_d2_n8_07_yd
f27d17decca2d55e201a123b49b9fdd5	bc_d2_n8_07_yd
21851719f4176b28d163cc70c4f9b5f0	bc_d2_n8_10_yd
fd2d6baf99854eb138cb005571edcb95	bc_d2_n8_10_yd
1d6aca2e7ef816d5f279bb8607239fc8	bc_d2_n8_10_yd
d14f199583c713f6f070145839bf21d4	bc_d2_n8_10_yd
65ece299ac312ebc711527b5960494f7	bc_d2_n8_10_yd
6be5db740e0d7f90eb3eefaacae16dc0	bc_d2_n8_10_yd
e4176d755d079def1c470b1c2fcfe375	bc_d2_n8_10_yd
60e878768bef78c2c03df9749c31561f	bc_d2_n8_10_yd
9df06162ee24527066bf5e943e4b6aca	bc_d2_n8_10_yd
